instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,off_balance_type,notional_amount,draw_down_probability,expiry_date,settlement_date,derivative_type,pay_leg_currency,receive_leg_currency,pay_leg_amount,receive_leg_amount,is_payer,utilized_amount,available_amount,data_source,version
OFF_BAL_00000648,off_balance,99999,896216.7578176025,EUR,2024-09-07,,0.11105565588455484,CPTY_OFF_BAL_0148,bank,2024-12-31,swap,896216.7578176025,,2026-04-06,2026-04-06,IRS,EUR,EUR,,,False,,,mock_generator,1.0
OFF_BAL_00000649,off_balance,99999,29582298.810603738,RUB,2024-10-21,,,CPTY_OFF_BAL_0149,bank,2024-12-31,credit_line,29582298.810603738,0.2893742636436528,2027-04-17,,,,,,,,5142618.574343759,24439680.23625998,mock_generator,1.0
OFF_BAL_00000650,off_balance,99999,2351715.6843419336,USD,2024-10-05,,,CPTY_OFF_BAL_0150,bank,2024-12-31,forward,2351715.6843419336,,2026-01-15,2026-01-15,FX_FORWARD,USD,RUB,2351715.6843419336,199895833.16906434,,,,mock_generator,1.0
OFF_BAL_00000651,off_balance,99999,16896544.56058687,RUB,2024-12-30,,,CPTY_OFF_BAL_0151,corporate,2024-12-31,credit_line,16896544.56058687,0.3755306209559326,2025-08-19,,,,,,,,2430811.9240124775,14465732.636574391,mock_generator,1.0
OFF_BAL_00000652,off_balance,99999,25230773.38863646,RUB,2024-11-19,,,CPTY_OFF_BAL_0152,government,2024-12-31,guarantee,25230773.38863646,0.465684244265781,2027-03-29,,,,,,,,11251565.263039524,13979208.125596935,mock_generator,1.0
OFF_BAL_00000653,off_balance,99999,296267420.7688456,RUB,2024-08-20,,0.1482649207098245,CPTY_OFF_BAL_0153,government,2024-12-31,swap,296267420.7688456,,2026-02-09,2026-02-09,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00000654,off_balance,99999,882434.1893623604,USD,2024-09-23,,,CPTY_OFF_BAL_0154,corporate,2024-12-31,credit_line,882434.1893623604,0.5771354911338007,2027-09-02,,,,,,,,227288.47021685078,655145.7191455096,mock_generator,1.0
OFF_BAL_00000655,off_balance,99999,587391.7478152259,EUR,2024-08-12,,,CPTY_OFF_BAL_0155,corporate,2024-12-31,credit_line,587391.7478152259,0.5511166418430697,2027-03-24,,,,,,,,72307.92565968003,515083.8221555458,mock_generator,1.0
OFF_BAL_00000656,off_balance,99999,9621121.117180744,RUB,2024-12-16,,,CPTY_OFF_BAL_0156,corporate,2024-12-31,guarantee,9621121.117180744,0.4195780354573495,2025-11-04,,,,,,,,3706630.4204272237,5914490.6967535205,mock_generator,1.0
OFF_BAL_00000657,off_balance,99999,22206.612095451368,USD,2024-11-27,,,CPTY_OFF_BAL_0157,bank,2024-12-31,guarantee,22206.612095451368,0.5298281872246837,2026-11-25,,,,,,,,7881.434156200793,14325.177939250574,mock_generator,1.0
OFF_BAL_00000658,off_balance,99999,16068461.08412276,RUB,2024-07-11,,,CPTY_OFF_BAL_0158,corporate,2024-12-31,guarantee,16068461.08412276,0.23961298379789056,2025-09-03,,,,,,,,1600975.9074475933,14467485.176675167,mock_generator,1.0
OFF_BAL_00000659,off_balance,99999,11764.70588235294,USD,2024-12-07,,,CPTY_OFF_BAL_0159,bank,2024-12-31,guarantee,11764.70588235294,0.5821075839888257,2026-05-17,,,,,,,,5686.564811320872,6078.141071032069,mock_generator,1.0
OFF_BAL_00000660,off_balance,99999,26086713.92614631,RUB,2024-11-11,,,CPTY_OFF_BAL_0160,bank,2024-12-31,guarantee,26086713.92614631,0.29268224874020776,2025-12-25,,,,,,,,1161576.8275862706,24925137.09856004,mock_generator,1.0
OFF_BAL_00000661,off_balance,99999,352258.7941888752,EUR,2024-11-13,,,CPTY_OFF_BAL_0161,corporate,2024-12-31,credit_line,352258.7941888752,0.5430787370696195,2026-09-02,,,,,,,,118001.71880440429,234257.0753844709,mock_generator,1.0
OFF_BAL_00000662,off_balance,99999,57087920.14170001,RUB,2024-08-19,,,CPTY_OFF_BAL_0162,corporate,2024-12-31,guarantee,57087920.14170001,0.32063316387898533,2025-10-11,,,,,,,,10697319.421693616,46390600.72000639,mock_generator,1.0
OFF_BAL_00000663,off_balance,99999,10168849.596127022,RUB,2024-08-09,,,CPTY_OFF_BAL_0163,corporate,2024-12-31,guarantee,10168849.596127022,0.5569586700701552,2026-12-25,,,,,,,,1446035.9550169434,8722813.64111008,mock_generator,1.0
OFF_BAL_00000664,off_balance,99999,149034.9300204897,EUR,2024-11-11,,,CPTY_OFF_BAL_0164,bank,2024-12-31,guarantee,149034.9300204897,0.2608727061943328,2027-07-10,,,,,,,,19313.11932539632,129721.81069509339,mock_generator,1.0
OFF_BAL_00000665,off_balance,99999,186698.7769669888,USD,2024-09-25,,,CPTY_OFF_BAL_0165,corporate,2024-12-31,credit_line,186698.7769669888,0.5996832148873479,2027-05-20,,,,,,,,73356.09180317768,113342.68516381113,mock_generator,1.0
OFF_BAL_00000666,off_balance,99999,3657735.5720761,USD,2024-08-21,,,CPTY_OFF_BAL_0166,government,2024-12-31,guarantee,3657735.5720761,0.45763536237312585,2025-05-02,,,,,,,,1025468.620965743,2632266.951110357,mock_generator,1.0
OFF_BAL_00000667,off_balance,99999,27336756.183502924,RUB,2024-12-15,,,CPTY_OFF_BAL_0167,corporate,2024-12-31,guarantee,27336756.183502924,0.20730105605777183,2027-08-27,,,,,,,,10035693.636298526,17301062.547204398,mock_generator,1.0
OFF_BAL_00000668,off_balance,99999,926130.3661595164,USD,2024-09-26,,0.1353927175511646,CPTY_OFF_BAL_0168,bank,2024-12-31,swap,926130.3661595164,,2025-05-17,2025-05-17,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00000669,off_balance,99999,34543555.985765025,RUB,2024-11-12,,,CPTY_OFF_BAL_0169,corporate,2024-12-31,guarantee,34543555.985765025,0.4813011052640927,2026-02-19,,,,,,,,9313960.208443647,25229595.777321376,mock_generator,1.0
OFF_BAL_00000670,off_balance,99999,11764.70588235294,USD,2024-11-27,,,CPTY_OFF_BAL_0170,corporate,2024-12-31,credit_line,11764.70588235294,0.2969461317029415,2027-10-05,,,,,,,,4061.515480859045,7703.1904014938955,mock_generator,1.0
OFF_BAL_00000671,off_balance,99999,24821720.440655444,RUB,2024-11-29,,,CPTY_OFF_BAL_0171,bank,2024-12-31,credit_line,24821720.440655444,0.3639561112277147,2025-11-19,,,,,,,,6635457.04099137,18186263.399664074,mock_generator,1.0
OFF_BAL_00000672,off_balance,99999,3361029.5604793536,USD,2024-07-26,,,CPTY_OFF_BAL_0172,bank,2024-12-31,forward,3361029.5604793536,,2026-09-15,2026-09-15,FX_FORWARD,USD,RUB,3361029.5604793536,285687512.64074504,,,,mock_generator,1.0
OFF_BAL_00000673,off_balance,99999,15346397.731944282,RUB,2024-07-31,,,CPTY_OFF_BAL_0173,bank,2024-12-31,guarantee,15346397.731944282,0.2471903753417924,2026-02-21,,,,,,,,1926750.8175047024,13419646.91443958,mock_generator,1.0
OFF_BAL_00000674,off_balance,99999,94880360.14773974,RUB,2024-11-24,,,CPTY_OFF_BAL_0174,bank,2024-12-31,forward,94880360.14773974,,2026-03-10,2026-03-10,FX_FORWARD,RUB,USD,94880360.14773974,1116239.5311498793,,,,mock_generator,1.0
OFF_BAL_00000675,off_balance,99999,4166589.3610144733,RUB,2024-12-28,,,CPTY_OFF_BAL_0175,corporate,2024-12-31,guarantee,4166589.3610144733,0.2461704621351625,2026-07-13,,,,,,,,1827321.4342019153,2339267.926812558,mock_generator,1.0
OFF_BAL_00000676,off_balance,99999,37394422.455362536,RUB,2024-11-04,,0.11983071041331214,CPTY_OFF_BAL_0176,bank,2024-12-31,swap,37394422.455362536,,2026-02-10,2026-02-10,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000677,off_balance,99999,481712.56200889585,USD,2024-09-26,,,CPTY_OFF_BAL_0177,government,2024-12-31,guarantee,481712.56200889585,0.5470672123239053,2026-11-02,,,,,,,,224396.06932296997,257316.49268592588,mock_generator,1.0
OFF_BAL_00000678,off_balance,99999,6577003.181464398,USD,2024-10-08,,,CPTY_OFF_BAL_0178,bank,2024-12-31,forward,6577003.181464398,,2025-07-31,2025-07-31,FX_FORWARD,USD,EUR,6577003.181464398,559045270.4244739,,,,mock_generator,1.0
OFF_BAL_00000679,off_balance,99999,757279.3272331968,EUR,2024-11-21,,,CPTY_OFF_BAL_0179,corporate,2024-12-31,credit_line,757279.3272331968,0.5266343896503155,2027-01-04,,,,,,,,101878.86854161754,655400.4586915793,mock_generator,1.0
OFF_BAL_00000680,off_balance,99999,1907076.955774796,USD,2024-08-28,,0.11591912237073111,CPTY_OFF_BAL_0180,bank,2024-12-31,swap,1907076.955774796,,2026-10-18,2026-10-18,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00000681,off_balance,99999,1000000.0,RUB,2024-11-28,,,CPTY_OFF_BAL_0181,corporate,2024-12-31,credit_line,1000000.0,0.312426256040241,2027-11-26,,,,,,,,54760.153410521205,945239.8465894788,mock_generator,1.0
OFF_BAL_00000682,off_balance,99999,359283.16847627936,EUR,2024-10-01,,,CPTY_OFF_BAL_0182,bank,2024-12-31,guarantee,359283.16847627936,0.4579753660423091,2026-12-13,,,,,,,,103027.0038283507,256256.16464792867,mock_generator,1.0
OFF_BAL_00000683,off_balance,99999,56400602.71318262,RUB,2024-10-11,,,CPTY_OFF_BAL_0183,corporate,2024-12-31,forward,56400602.71318262,,2025-02-04,2025-02-04,FX_FORWARD,RUB,EUR,56400602.71318262,626673.3634798069,,,,mock_generator,1.0
OFF_BAL_00000684,off_balance,99999,1450396.8212228573,RUB,2024-08-02,,,CPTY_OFF_BAL_0184,corporate,2024-12-31,credit_line,1450396.8212228573,0.32391147591340935,2027-11-10,,,,,,,,488268.46887404355,962128.3523488138,mock_generator,1.0
OFF_BAL_00000685,off_balance,99999,1566954.7724655606,RUB,2024-07-17,,,CPTY_OFF_BAL_0185,corporate,2024-12-31,guarantee,1566954.7724655606,0.4284899970074474,2026-10-30,,,,,,,,127704.02135292115,1439250.7511126394,mock_generator,1.0
OFF_BAL_00000686,off_balance,99999,2338858.684094485,USD,2024-07-28,,,CPTY_OFF_BAL_0186,bank,2024-12-31,credit_line,2338858.684094485,0.5353748794546536,2026-01-06,,,,,,,,28999.237175581846,2309859.446918903,mock_generator,1.0
OFF_BAL_00000687,off_balance,99999,5312669.424331873,RUB,2024-11-21,,,CPTY_OFF_BAL_0187,corporate,2024-12-31,credit_line,5312669.424331873,0.35202692520174744,2025-11-09,,,,,,,,2589722.5280880947,2722946.896243778,mock_generator,1.0
OFF_BAL_00000688,off_balance,99999,1789581.359993941,RUB,2024-08-11,,,CPTY_OFF_BAL_0188,corporate,2024-12-31,credit_line,1789581.359993941,0.33382568397829054,2027-12-13,,,,,,,,35969.81408518134,1753611.5459087596,mock_generator,1.0
OFF_BAL_00000689,off_balance,99999,8924306.628688857,USD,2024-10-25,,,CPTY_OFF_BAL_0189,government,2024-12-31,forward,8924306.628688857,,2025-02-23,2025-02-23,FX_FORWARD,USD,RUB,8924306.628688857,758566063.4385529,,,,mock_generator,1.0
OFF_BAL_00000690,off_balance,99999,523626664.577848,RUB,2024-09-13,,,CPTY_OFF_BAL_0190,bank,2024-12-31,forward,523626664.577848,,2025-09-14,2025-09-14,FX_FORWARD,RUB,EUR,523626664.577848,5818074.050864978,,,,mock_generator,1.0
OFF_BAL_00000691,off_balance,99999,23735.357904512093,EUR,2024-12-16,,,CPTY_OFF_BAL_0191,corporate,2024-12-31,guarantee,23735.357904512093,0.3081420081873717,2027-09-18,,,,,,,,2512.816456064647,21222.541448447446,mock_generator,1.0
OFF_BAL_00000692,off_balance,99999,659306647.4823616,RUB,2024-12-09,,,CPTY_OFF_BAL_0192,corporate,2024-12-31,guarantee,659306647.4823616,0.29478493584402765,2025-07-12,,,,,,,,269150554.25071436,390156093.2316472,mock_generator,1.0
OFF_BAL_00000693,off_balance,99999,49333238.444443725,RUB,2024-08-14,,0.10746862285963608,CPTY_OFF_BAL_0193,corporate,2024-12-31,swap,49333238.444443725,,2026-03-31,2026-03-31,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000694,off_balance,99999,25250.491800522897,USD,2024-09-01,,,CPTY_OFF_BAL_0194,corporate,2024-12-31,guarantee,25250.491800522897,0.4048646449651826,2027-03-18,,,,,,,,2421.5333937809983,22828.9584067419,mock_generator,1.0
OFF_BAL_00000695,off_balance,99999,335043902.63438654,RUB,2024-10-08,,0.09367487394509114,CPTY_OFF_BAL_0195,corporate,2024-12-31,swap,335043902.63438654,,2026-10-11,2026-10-11,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00000696,off_balance,99999,2579277.460823054,RUB,2024-10-13,,,CPTY_OFF_BAL_0196,corporate,2024-12-31,guarantee,2579277.460823054,0.477512674555186,2025-10-28,,,,,,,,874006.4253572108,1705271.035465843,mock_generator,1.0
OFF_BAL_00000697,off_balance,99999,3206032.8863696903,RUB,2024-09-25,,,CPTY_OFF_BAL_0197,bank,2024-12-31,credit_line,3206032.8863696903,0.5481521033304622,2025-08-18,,,,,,,,1207914.4121507942,1998118.4742188961,mock_generator,1.0
OFF_BAL_00000698,off_balance,99999,7651573.968720758,RUB,2024-12-24,,,CPTY_OFF_BAL_0198,bank,2024-12-31,guarantee,7651573.968720758,0.5209934876784028,2025-10-20,,,,,,,,2418340.816609754,5233233.152111004,mock_generator,1.0
OFF_BAL_00000699,off_balance,99999,575678.5470412339,USD,2024-08-09,,,CPTY_OFF_BAL_0199,corporate,2024-12-31,credit_line,575678.5470412339,0.3258266037271218,2027-12-11,,,,,,,,77091.94623448414,498586.6008067497,mock_generator,1.0
OFF_BAL_00000700,off_balance,99999,107704139.78129601,RUB,2024-08-06,,,CPTY_OFF_BAL_0200,bank,2024-12-31,forward,107704139.78129601,,2025-04-19,2025-04-19,FX_FORWARD,RUB,USD,107704139.78129601,1267107.5268387767,,,,mock_generator,1.0
OFF_BAL_00000701,off_balance,99999,23696342.433928624,RUB,2024-11-29,,,CPTY_OFF_BAL_0201,corporate,2024-12-31,forward,23696342.433928624,,2026-04-22,2026-04-22,FX_FORWARD,RUB,EUR,23696342.433928624,263292.69371031807,,,,mock_generator,1.0
OFF_BAL_00000702,off_balance,99999,304405.54243125033,USD,2024-10-19,,,CPTY_OFF_BAL_0202,corporate,2024-12-31,credit_line,304405.54243125033,0.565602074973556,2025-05-30,,,,,,,,16611.194314152668,287794.3481170977,mock_generator,1.0
OFF_BAL_00000703,off_balance,99999,15987045.434734577,RUB,2024-08-06,,,CPTY_OFF_BAL_0203,bank,2024-12-31,guarantee,15987045.434734577,0.4660916078639084,2025-08-07,,,,,,,,955634.829986294,15031410.604748283,mock_generator,1.0
OFF_BAL_00000704,off_balance,99999,456912.2708813727,USD,2024-08-04,,,CPTY_OFF_BAL_0204,corporate,2024-12-31,forward,456912.2708813727,,2025-11-22,2025-11-22,FX_FORWARD,USD,EUR,456912.2708813727,38837543.02491668,,,,mock_generator,1.0
OFF_BAL_00000705,off_balance,99999,181085214.88517237,RUB,2024-11-06,,,CPTY_OFF_BAL_0205,corporate,2024-12-31,guarantee,181085214.88517237,0.261740979988406,2026-09-23,,,,,,,,46808698.21018814,134276516.67498422,mock_generator,1.0
OFF_BAL_00000706,off_balance,99999,1083286.1573385545,USD,2024-09-16,,,CPTY_OFF_BAL_0206,corporate,2024-12-31,forward,1083286.1573385545,,2026-04-09,2026-04-09,FX_FORWARD,USD,RUB,1083286.1573385545,92079323.37377714,,,,mock_generator,1.0
OFF_BAL_00000707,off_balance,99999,469867.4563910653,EUR,2024-10-23,,,CPTY_OFF_BAL_0207,corporate,2024-12-31,guarantee,469867.4563910653,0.28421069396499443,2025-04-01,,,,,,,,168880.76626758935,300986.690123476,mock_generator,1.0
OFF_BAL_00000708,off_balance,99999,602117.7810967887,USD,2024-09-28,,,CPTY_OFF_BAL_0208,bank,2024-12-31,credit_line,602117.7810967887,0.23776834696666682,2026-06-12,,,,,,,,249564.35761824696,352553.4234785418,mock_generator,1.0
OFF_BAL_00000709,off_balance,99999,12769728.805389171,RUB,2024-10-20,,,CPTY_OFF_BAL_0209,bank,2024-12-31,credit_line,12769728.805389171,0.3818278064772895,2027-12-27,,,,,,,,4882129.942201841,7887598.863187331,mock_generator,1.0
OFF_BAL_00000710,off_balance,99999,24429690.3143606,RUB,2024-09-19,,,CPTY_OFF_BAL_0210,corporate,2024-12-31,credit_line,24429690.3143606,0.2352677052358005,2027-07-16,,,,,,,,6682532.953161279,17747157.36119932,mock_generator,1.0
OFF_BAL_00000711,off_balance,99999,28362943.71085504,RUB,2024-09-19,,,CPTY_OFF_BAL_0211,bank,2024-12-31,forward,28362943.71085504,,2025-07-22,2025-07-22,FX_FORWARD,RUB,EUR,28362943.71085504,315143.81900950044,,,,mock_generator,1.0
OFF_BAL_00000712,off_balance,99999,177230569.65017658,RUB,2024-07-09,,0.10924447194596651,CPTY_OFF_BAL_0212,government,2024-12-31,swap,177230569.65017658,,2026-12-28,2026-12-28,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000713,off_balance,99999,385252328.2184817,RUB,2024-07-13,,,CPTY_OFF_BAL_0213,corporate,2024-12-31,forward,385252328.2184817,,2026-03-05,2026-03-05,FX_FORWARD,RUB,USD,385252328.2184817,4532380.331982138,,,,mock_generator,1.0
OFF_BAL_00000714,off_balance,99999,143319.48833669125,USD,2024-11-27,,,CPTY_OFF_BAL_0214,bank,2024-12-31,forward,143319.48833669125,,2025-09-24,2025-09-24,FX_FORWARD,USD,EUR,143319.48833669125,12182156.508618757,,,,mock_generator,1.0
OFF_BAL_00000715,off_balance,99999,38014.26159260879,USD,2024-07-13,,,CPTY_OFF_BAL_0215,corporate,2024-12-31,guarantee,38014.26159260879,0.3874762106102502,2026-01-05,,,,,,,,2229.1193705488017,35785.142222059985,mock_generator,1.0
OFF_BAL_00000716,off_balance,99999,4203368911.3067193,RUB,2024-10-07,,,CPTY_OFF_BAL_0216,corporate,2024-12-31,guarantee,4203368911.3067193,0.576457342937605,2027-06-01,,,,,,,,756774209.539671,3446594701.7670484,mock_generator,1.0
OFF_BAL_00000717,off_balance,99999,2011254.856346251,RUB,2024-07-14,,,CPTY_OFF_BAL_0217,bank,2024-12-31,guarantee,2011254.856346251,0.5155139542397834,2027-11-15,,,,,,,,294404.86867973907,1716849.987666512,mock_generator,1.0
OFF_BAL_00000718,off_balance,99999,7648959.271322515,RUB,2024-11-22,,,CPTY_OFF_BAL_0218,corporate,2024-12-31,credit_line,7648959.271322515,0.2659959382635395,2025-12-11,,,,,,,,3682430.29872058,3966528.972601935,mock_generator,1.0
OFF_BAL_00000719,off_balance,99999,557896.2178592706,EUR,2024-11-24,,,CPTY_OFF_BAL_0219,corporate,2024-12-31,guarantee,557896.2178592706,0.24905052024596552,2027-12-23,,,,,,,,128332.23450257641,429563.9833566942,mock_generator,1.0
OFF_BAL_00000720,off_balance,99999,89995507.91376415,RUB,2024-10-19,,,CPTY_OFF_BAL_0220,corporate,2024-12-31,guarantee,89995507.91376415,0.4246269868671917,2026-06-18,,,,,,,,6316974.63898532,83678533.27477883,mock_generator,1.0
OFF_BAL_00000721,off_balance,99999,156941.78776550698,USD,2024-12-22,,0.11764367691175927,CPTY_OFF_BAL_0221,bank,2024-12-31,swap,156941.78776550698,,2026-02-02,2026-02-02,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00000722,off_balance,99999,3625387.922595058,RUB,2024-12-28,,,CPTY_OFF_BAL_0222,corporate,2024-12-31,guarantee,3625387.922595058,0.49636530893353104,2025-07-18,,,,,,,,1026957.3241168691,2598430.5984781887,mock_generator,1.0
OFF_BAL_00000723,off_balance,99999,15185873.911840208,RUB,2024-08-23,,,CPTY_OFF_BAL_0223,corporate,2024-12-31,guarantee,15185873.911840208,0.22533424733073001,2026-03-29,,,,,,,,2634329.951948155,12551543.959892053,mock_generator,1.0
OFF_BAL_00000724,off_balance,99999,66709455.40168857,RUB,2024-12-30,,,CPTY_OFF_BAL_0224,corporate,2024-12-31,guarantee,66709455.40168857,0.3897410746860438,2026-02-05,,,,,,,,9205694.713268971,57503760.688419595,mock_generator,1.0
OFF_BAL_00000725,off_balance,99999,827555.1894080804,EUR,2024-07-22,,,CPTY_OFF_BAL_0225,bank,2024-12-31,guarantee,827555.1894080804,0.4162937697770745,2025-05-10,,,,,,,,314120.2109675434,513434.978440537,mock_generator,1.0
OFF_BAL_00000726,off_balance,99999,40895416.360355385,RUB,2024-08-31,,,CPTY_OFF_BAL_0226,bank,2024-12-31,guarantee,40895416.360355385,0.44224613990881145,2027-09-27,,,,,,,,16113499.46682208,24781916.893533304,mock_generator,1.0
OFF_BAL_00000727,off_balance,99999,10000000.0,RUB,2024-12-24,,,CPTY_OFF_BAL_0227,bank,2024-12-31,forward,10000000.0,,2025-09-13,2025-09-13,FX_FORWARD,RUB,EUR,10000000.0,111111.11111111111,,,,mock_generator,1.0
OFF_BAL_00000728,off_balance,99999,2856455.6108731865,RUB,2024-11-21,,,CPTY_OFF_BAL_0228,government,2024-12-31,credit_line,2856455.6108731865,0.3548267178682699,2025-07-09,,,,,,,,39529.939767761694,2816925.671105425,mock_generator,1.0
OFF_BAL_00000729,off_balance,99999,10483124.073657446,RUB,2024-10-28,,,CPTY_OFF_BAL_0229,corporate,2024-12-31,guarantee,10483124.073657446,0.5574506573010487,2025-08-15,,,,,,,,3476485.9784371355,7006638.095220311,mock_generator,1.0
OFF_BAL_00000730,off_balance,99999,8142941.829543199,USD,2024-12-05,,,CPTY_OFF_BAL_0230,corporate,2024-12-31,guarantee,8142941.829543199,0.24345722411631465,2027-04-18,,,,,,,,2952238.0420426736,5190703.787500526,mock_generator,1.0
OFF_BAL_00000731,off_balance,99999,2605368.7417908786,RUB,2024-11-07,,,CPTY_OFF_BAL_0231,corporate,2024-12-31,credit_line,2605368.7417908786,0.5421725221325184,2027-07-25,,,,,,,,698295.6037715048,1907073.1380193736,mock_generator,1.0
OFF_BAL_00000732,off_balance,99999,3425888.31067061,RUB,2024-11-15,,,CPTY_OFF_BAL_0232,bank,2024-12-31,guarantee,3425888.31067061,0.3933776044492946,2027-04-02,,,,,,,,1672069.0033709186,1753819.3072996915,mock_generator,1.0
OFF_BAL_00000733,off_balance,99999,10660583.364630409,EUR,2024-11-23,,,CPTY_OFF_BAL_0233,corporate,2024-12-31,credit_line,10660583.364630409,0.28495348919257296,2027-02-12,,,,,,,,5002487.764233577,5658095.6003968315,mock_generator,1.0
OFF_BAL_00000734,off_balance,99999,8113194.939620629,RUB,2024-12-18,,,CPTY_OFF_BAL_0234,bank,2024-12-31,guarantee,8113194.939620629,0.2044924778284305,2026-08-23,,,,,,,,3619325.2919593826,4493869.647661246,mock_generator,1.0
OFF_BAL_00000735,off_balance,99999,4936842.815911974,RUB,2024-11-29,,,CPTY_OFF_BAL_0235,bank,2024-12-31,guarantee,4936842.815911974,0.4463803254800042,2026-01-20,,,,,,,,2175819.706452415,2761023.109459559,mock_generator,1.0
OFF_BAL_00000736,off_balance,99999,68712.21205590092,EUR,2024-07-20,,,CPTY_OFF_BAL_0236,corporate,2024-12-31,credit_line,68712.21205590092,0.4941805127405351,2026-12-17,,,,,,,,17989.68432082811,50722.527735072814,mock_generator,1.0
OFF_BAL_00000737,off_balance,99999,11764.70588235294,USD,2024-10-30,,,CPTY_OFF_BAL_0237,corporate,2024-12-31,credit_line,11764.70588235294,0.36563433288297714,2026-06-18,,,,,,,,5119.363165913716,6645.342716439224,mock_generator,1.0
OFF_BAL_00000738,off_balance,99999,1284057.9305362122,RUB,2024-08-27,,,CPTY_OFF_BAL_0238,corporate,2024-12-31,guarantee,1284057.9305362122,0.5703705389175899,2026-09-23,,,,,,,,20409.50961879736,1263648.4209174148,mock_generator,1.0
OFF_BAL_00000739,off_balance,99999,640008.219283268,EUR,2024-10-23,,,CPTY_OFF_BAL_0239,corporate,2024-12-31,credit_line,640008.219283268,0.5766862775955917,2027-03-17,,,,,,,,169772.19751067768,470236.0217725903,mock_generator,1.0
OFF_BAL_00000740,off_balance,99999,2532750.8806849536,EUR,2024-10-01,,,CPTY_OFF_BAL_0240,bank,2024-12-31,forward,2532750.8806849536,,2026-10-18,2026-10-18,FX_FORWARD,EUR,USD,2532750.8806849536,215283824.85822105,,,,mock_generator,1.0
