instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,liability_category,is_monetary,priority_level,data_source,version
OTHER_LIAB_00000668,other_liability,60303,1682350.2274086345,RUB,2024-11-24,2025-11-29,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000669,other_liability,60303,23381516.84213575,RUB,2024-12-31,2025-03-05,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000670,other_liability,60401,34467867.00815519,RUB,2024-12-15,2025-02-11,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000671,other_liability,60303,5166565.496687409,RUB,2024-12-25,2025-01-20,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000672,other_liability,60302,19476928.523575842,RUB,2024-10-25,2026-01-08,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000673,other_liability,60401,3099935.6464688405,RUB,2024-12-30,2025-01-03,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000674,other_liability,60302,3765155.5066093514,RUB,2024-12-20,2025-03-04,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000675,other_liability,60302,259539.59976430543,RUB,2024-12-31,2025-01-09,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000676,other_liability,60401,335925.4417920708,RUB,2024-12-17,2025-03-04,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000677,other_liability,60401,248752.5470071443,RUB,2024-12-19,2025-02-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000678,other_liability,60303,4993066.41042811,RUB,2024-12-27,2025-03-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000679,other_liability,60302,47395913.42603043,RUB,2024-12-29,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000680,other_liability,60303,72677945.52472275,RUB,2024-12-30,2025-01-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000681,other_liability,60401,973971.712585004,RUB,2024-12-30,2025-01-16,,,,2024-12-31,payroll,True,subordinated,mock_generator,1.0
OTHER_LIAB_00000682,other_liability,60302,175096.35530628133,RUB,2024-12-30,2025-08-01,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000683,other_liability,60401,11114367.332141463,RUB,2024-12-02,2026-10-09,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000684,other_liability,60401,932642.4203159517,RUB,2024-12-29,2025-01-08,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000685,other_liability,60401,2926407.3724309695,RUB,2024-12-07,2025-06-17,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000686,other_liability,60401,5056299.169518164,RUB,2024-12-26,2025-01-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000687,other_liability,60303,50000.0,RUB,2024-12-28,2025-01-19,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000688,other_liability,60302,259632.90795634955,RUB,2024-12-30,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000689,other_liability,60302,1189270.0544038338,RUB,2024-08-08,2026-08-05,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000690,other_liability,60401,306841.6184269475,RUB,2024-12-13,2025-03-01,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00000691,other_liability,60302,12165894.035903668,RUB,2024-07-18,2026-03-28,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00000692,other_liability,60401,732634.9251339476,RUB,2024-12-26,2025-01-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000693,other_liability,60401,61904162.73607973,RUB,2024-12-22,2025-03-02,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000694,other_liability,60401,265951.20622838906,RUB,2024-12-17,2025-02-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000695,other_liability,60303,1837644.3139707912,RUB,2024-07-30,2026-02-11,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000696,other_liability,60303,457078.34118726756,RUB,2024-12-30,2025-01-07,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000697,other_liability,60302,8654272.362400364,RUB,2024-12-27,2026-01-10,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000698,other_liability,60401,10673320.1330367,RUB,2024-12-16,2025-03-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000699,other_liability,60302,5642066.437340176,RUB,2024-12-26,2025-01-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000700,other_liability,60303,24847763.125867233,RUB,2024-08-23,2026-06-10,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000701,other_liability,60401,584577.1490250652,RUB,2024-12-30,2025-01-19,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000702,other_liability,60302,68174009.37063248,RUB,2024-11-05,2026-02-12,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000703,other_liability,60303,5077508.092380536,RUB,2024-11-22,2025-06-21,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000704,other_liability,60303,7139851.100724896,RUB,2024-10-03,2025-11-07,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000705,other_liability,60401,4161074.171128942,RUB,2024-12-27,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000706,other_liability,60401,711204.2047056997,RUB,2024-07-31,2026-07-05,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000707,other_liability,60303,13742362.289658086,RUB,2024-12-25,2025-02-06,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000708,other_liability,60302,1132027.7986090253,RUB,2024-12-14,2025-02-16,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000709,other_liability,60401,50316706.537114896,RUB,2024-11-25,2025-12-05,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000710,other_liability,60303,2437053.9481324037,RUB,2024-12-28,2025-01-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000711,other_liability,60401,50768.035821393234,RUB,2024-12-23,2025-02-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000712,other_liability,60303,2075872.434823737,RUB,2024-08-14,2025-12-02,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000713,other_liability,60303,1733911.4274459328,RUB,2024-12-31,2025-01-16,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000714,other_liability,60302,1181181.4111702878,RUB,2024-12-31,2025-01-03,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000715,other_liability,60303,85427937.66654392,RUB,2024-10-29,2025-08-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000716,other_liability,60401,11980677.107579777,RUB,2024-12-29,2025-01-16,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000717,other_liability,60303,4349670.399942416,RUB,2024-11-15,2026-02-28,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00000718,other_liability,60302,1412799.3261773211,RUB,2024-12-30,2025-02-03,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000719,other_liability,60303,1245002.0019489664,RUB,2024-12-29,2025-01-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000720,other_liability,60401,1592532.5580040354,RUB,2024-12-25,2025-06-30,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000721,other_liability,60303,1733586.8521632024,RUB,2024-12-27,2025-03-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000722,other_liability,60302,378742.80759871576,RUB,2024-12-28,2025-01-13,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000723,other_liability,60303,248118.3585781623,RUB,2024-12-17,2025-02-11,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000724,other_liability,60401,248730.74681332556,RUB,2024-12-29,2025-02-07,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000725,other_liability,60401,21275410.257605765,RUB,2024-12-03,2025-11-02,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000726,other_liability,60303,15548639.463191336,RUB,2024-11-16,2026-08-07,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000727,other_liability,60303,251977.8891458916,RUB,2024-12-19,2025-02-13,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000728,other_liability,60401,255095335.54610777,RUB,2024-12-26,2026-03-26,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000729,other_liability,60302,650459.1659565369,RUB,2024-12-05,2025-10-14,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000730,other_liability,60401,14736479.185600296,RUB,2024-11-05,2025-05-12,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000731,other_liability,60303,6406340.946819352,RUB,2024-12-31,2025-01-09,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000732,other_liability,60401,2055386.9899219936,RUB,2024-12-28,2025-01-12,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000733,other_liability,60302,1426940.4309356918,RUB,2024-10-30,2025-07-29,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000734,other_liability,60401,1134505.6357383074,RUB,2024-12-31,2025-01-07,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000735,other_liability,60303,1939535.4435108523,RUB,2024-10-20,2025-06-23,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000736,other_liability,60302,8355925.098419196,RUB,2024-12-13,2025-02-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000737,other_liability,60302,198459.7544017489,RUB,2024-12-29,2025-01-17,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000738,other_liability,60401,3903566.956302576,RUB,2024-12-16,2025-02-16,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000739,other_liability,60303,104318.67839583807,RUB,2024-12-30,2025-01-26,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000740,other_liability,60401,500000.0,RUB,2024-11-29,2025-11-20,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000741,other_liability,60302,29335253.673822526,RUB,2024-12-24,2025-09-21,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000742,other_liability,60303,11854133.829981767,RUB,2024-12-21,2025-02-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000743,other_liability,60302,709643.1236474159,RUB,2024-12-31,2025-01-02,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000744,other_liability,60303,185341256.7469312,RUB,2024-12-03,2025-06-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000745,other_liability,60303,5300346.342227773,RUB,2024-12-29,2025-01-07,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000746,other_liability,60401,108432.06849320335,RUB,2024-12-31,2025-01-10,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000747,other_liability,60401,6546011.134585,RUB,2024-12-13,2026-01-12,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000748,other_liability,60303,205006.20490049783,RUB,2024-12-18,2025-03-09,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000749,other_liability,60303,805225.844699063,RUB,2024-12-23,2026-08-18,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000750,other_liability,60401,5997849.903520289,RUB,2024-12-28,2025-01-16,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000751,other_liability,60401,680233.6208502166,RUB,2024-12-23,2025-02-22,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000752,other_liability,60303,1673375.0959247488,RUB,2024-12-30,2025-01-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000753,other_liability,60303,419307.2346469654,RUB,2024-12-22,2025-03-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000754,other_liability,60401,500000.0,RUB,2024-12-19,2025-12-27,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000755,other_liability,60401,500000.0,RUB,2024-09-13,2025-11-04,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000756,other_liability,60401,1112605.7196880693,RUB,2024-10-08,2026-04-21,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000757,other_liability,60303,689575.3494987157,RUB,2024-12-17,2025-07-11,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000758,other_liability,60303,229605.9299520267,RUB,2024-12-30,2025-03-02,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000759,other_liability,60303,1979078.3637397327,RUB,2024-11-02,2026-02-06,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000760,other_liability,60302,29860001.528283447,RUB,2024-09-21,2026-05-31,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000761,other_liability,60302,438068.6145079562,RUB,2024-12-31,2025-01-09,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000762,other_liability,60302,2184408.4981946005,RUB,2024-12-29,2026-05-23,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000763,other_liability,60302,1416513.8902622329,RUB,2024-12-21,2025-02-03,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000764,other_liability,60302,15978128.49366886,RUB,2024-09-11,2026-04-06,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00000765,other_liability,60401,1157.4539564845122,USD,2024-12-31,2025-01-14,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000766,other_liability,60302,12919557.243140228,RUB,2024-08-25,2026-01-21,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000767,other_liability,60303,987993.5550082605,RUB,2024-12-14,2025-03-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000768,other_liability,60302,6180966.586488122,RUB,2024-09-21,2026-06-24,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000769,other_liability,60302,5540675.582891517,RUB,2024-10-31,2025-06-09,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000770,other_liability,60302,256281.8545799336,RUB,2024-12-29,2025-01-24,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000771,other_liability,60303,455264.4656708947,RUB,2024-12-24,2025-01-19,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000772,other_liability,60303,12264.940710870675,USD,2024-12-28,2025-01-22,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000773,other_liability,60302,4731572.962909884,RUB,2024-12-31,2025-01-23,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000774,other_liability,60302,3475437.4062497783,RUB,2024-08-15,2025-12-03,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000775,other_liability,60303,37951739.51352198,RUB,2024-12-25,2025-01-17,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000776,other_liability,60401,8680838.676473444,RUB,2024-12-30,2025-01-17,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000777,other_liability,60401,2521902.9653431764,RUB,2024-12-31,2025-01-03,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000778,other_liability,60303,325911.57993791817,RUB,2024-12-15,2025-02-12,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000779,other_liability,60303,1460841.1495507834,RUB,2024-12-30,2025-01-14,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000780,other_liability,60401,6414055.865933779,RUB,2024-12-28,2025-01-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000781,other_liability,60302,51142202.659791104,RUB,2024-12-28,2026-06-24,,,,2024-12-31,other,True,subordinated,mock_generator,1.0
OTHER_LIAB_00000782,other_liability,60302,1139447.5621263764,RUB,2024-12-24,2025-03-11,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000783,other_liability,60302,5662539.433170866,RUB,2024-11-16,2025-07-30,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000784,other_liability,60401,3626383.7100885627,RUB,2024-12-31,2025-01-16,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000785,other_liability,60302,7717284.395919913,RUB,2024-08-02,2026-04-11,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000786,other_liability,60401,211689.21635797573,RUB,2024-12-17,2025-03-06,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000787,other_liability,60302,1511920.191204677,RUB,2024-12-31,2025-01-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000788,other_liability,60302,108121567.11924273,RUB,2024-11-10,2026-01-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000789,other_liability,60303,2289808.995252389,RUB,2024-12-30,2025-01-10,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000790,other_liability,60401,3531909.32939335,RUB,2024-12-29,2025-01-11,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000791,other_liability,60303,1153320.9166710319,RUB,2024-12-30,2025-01-28,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000792,other_liability,60302,1617006.5304200484,RUB,2024-12-26,2025-03-16,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00000793,other_liability,60303,577866.2613611737,RUB,2024-10-12,2025-07-09,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000794,other_liability,60303,4883.94667078417,USD,2024-12-28,2025-01-26,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000795,other_liability,60302,3533507.2682153992,RUB,2024-12-31,2025-01-03,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000796,other_liability,60401,1937641482.056169,RUB,2024-12-10,2026-02-03,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00000797,other_liability,60401,16374196.994902294,RUB,2024-12-29,2025-01-13,,,,2024-12-31,payroll,True,subordinated,mock_generator,1.0
OTHER_LIAB_00000798,other_liability,60303,637172.4640873224,RUB,2024-12-30,2025-01-04,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000799,other_liability,60303,16004845.591126204,RUB,2024-12-13,2025-02-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000800,other_liability,60303,910907.5201541784,RUB,2024-12-13,2025-03-04,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000801,other_liability,60401,9695280.138412733,RUB,2024-12-19,2025-03-17,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000802,other_liability,60303,404803.2845253234,RUB,2024-12-23,2026-02-28,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00000803,other_liability,60303,686477.9584894856,RUB,2024-12-29,2025-02-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000804,other_liability,60303,39087882.526662976,RUB,2024-12-28,2025-01-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000805,other_liability,60401,50314.58405599773,RUB,2024-12-19,2025-03-09,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00000806,other_liability,60303,935306.1235269165,RUB,2024-12-25,2025-01-19,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00000807,other_liability,60302,5386316.696460352,RUB,2024-12-22,2025-01-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
