instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,account_type,correspondent_bank,is_required_reserve,data_source,version
CORR_ACC_00000844,correspondent_account,30109,40140780.3762968,RUB,2021-04-15,,0.00011762894040014283,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000845,correspondent_account,30102,217506391.86404625,RUB,2019-02-16,,8.538337221099757e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000846,correspondent_account,30102,12036.467918507513,USD,2019-03-09,,0.0005924046483706766,BANK_096,bank,2024-12-31,nostro,Bank_096,False,mock_generator,1.0
CORR_ACC_00000847,correspondent_account,30110,21604500.07225354,RUB,2023-04-13,,0.00018359719258831164,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000848,correspondent_account,30110,189438.1265617177,USD,2022-12-09,,0.00024283619584313575,BANK_098,bank,2024-12-31,nostro,Bank_098,False,mock_generator,1.0
CORR_ACC_00000849,correspondent_account,30110,-26542.701598974603,USD,2023-10-20,,0.00016033367435565305,BANK_099,bank,2024-12-31,loro,Bank_099,False,mock_generator,1.0
CORR_ACC_00000850,correspondent_account,30102,15655914.0213941,RUB,2019-09-05,,0.0008753783035148134,BANK_100,bank,2024-12-31,nostro,Bank_100,False,mock_generator,1.0
CORR_ACC_00000851,correspondent_account,30102,-1769571.53994878,RUB,2022-07-20,,0.0007815308387398703,BANK_101,bank,2024-12-31,loro,Bank_101,False,mock_generator,1.0
CORR_ACC_00000852,correspondent_account,30102,-878151.627135433,RUB,2016-09-10,,0.00023250279285233724,BANK_102,bank,2024-12-31,loro,Bank_102,False,mock_generator,1.0
CORR_ACC_00000853,correspondent_account,30114,200773.56367379343,USD,2020-02-10,,0.00020446203587364345,BANK_103,bank,2024-12-31,nostro,Bank_103,False,mock_generator,1.0
CORR_ACC_00000854,correspondent_account,30102,-65764.19411823833,USD,2015-04-02,,0.00017434279556347555,BANK_104,bank,2024-12-31,loro,Bank_104,False,mock_generator,1.0
CORR_ACC_00000855,correspondent_account,30102,-3350903.708037566,RUB,2023-07-28,,0.0001445012557937535,BANK_105,bank,2024-12-31,loro,Bank_105,False,mock_generator,1.0
CORR_ACC_00000856,correspondent_account,30114,146156044.88154003,RUB,2023-10-27,,2.367439239999536e-05,BANK_106,bank,2024-12-31,nostro,Bank_106,False,mock_generator,1.0
CORR_ACC_00000857,correspondent_account,30110,-832569.8761403146,RUB,2020-01-07,,0.0007062332365524313,BANK_107,bank,2024-12-31,loro,Bank_107,False,mock_generator,1.0
CORR_ACC_00000858,correspondent_account,30109,535339.4881526241,CNY,2015-09-15,,0.0004606837304027616,BANK_108,bank,2024-12-31,nostro,Bank_108,False,mock_generator,1.0
CORR_ACC_00000859,correspondent_account,30102,34132.868958636784,CNY,2019-06-25,,0.0006528729327481193,BANK_109,bank,2024-12-31,nostro,Bank_109,False,mock_generator,1.0
CORR_ACC_00000860,correspondent_account,30114,-899006.0262839163,RUB,2018-08-16,,0.0008373978982376368,BANK_110,bank,2024-12-31,loro,Bank_110,False,mock_generator,1.0
CORR_ACC_00000861,correspondent_account,30114,269118.6666260986,USD,2015-05-10,,0.0009230012871782832,BANK_111,bank,2024-12-31,nostro,Bank_111,False,mock_generator,1.0
CORR_ACC_00000862,correspondent_account,30109,-77715.7622235538,EUR,2016-10-09,,0.0002734045461666652,BANK_112,bank,2024-12-31,loro,Bank_112,False,mock_generator,1.0
CORR_ACC_00000863,correspondent_account,30109,9376979.709647896,RUB,2024-03-24,,0.0004963083672297662,BANK_113,bank,2024-12-31,nostro,Bank_113,False,mock_generator,1.0
CORR_ACC_00000864,correspondent_account,30114,13035.304233382858,USD,2017-03-04,,0.0005635225300336038,BANK_114,bank,2024-12-31,nostro,Bank_114,False,mock_generator,1.0
CORR_ACC_00000865,correspondent_account,30102,-182118.84052643538,RUB,2022-09-07,,0.0008444809784284793,BANK_115,bank,2024-12-31,loro,Bank_115,False,mock_generator,1.0
CORR_ACC_00000866,correspondent_account,30102,13520202.877787443,RUB,2020-08-21,,0.0001924912184773647,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000867,correspondent_account,30109,-2924926.683423585,RUB,2016-04-23,,0.0006983541326185493,BANK_117,bank,2024-12-31,loro,Bank_117,False,mock_generator,1.0
CORR_ACC_00000868,correspondent_account,30114,-47564701.34107793,RUB,2024-03-13,,0.00040011011891257013,BANK_118,bank,2024-12-31,loro,Bank_118,False,mock_generator,1.0
CORR_ACC_00000869,correspondent_account,30110,-47701.05399862077,USD,2022-08-12,,0.00031084863323683245,BANK_119,bank,2024-12-31,loro,Bank_119,False,mock_generator,1.0
CORR_ACC_00000870,correspondent_account,30114,3301470.3757359143,RUB,2022-04-27,,0.0003073447838660559,BANK_120,bank,2024-12-31,nostro,Bank_120,False,mock_generator,1.0
CORR_ACC_00000871,correspondent_account,30102,-4682760.907253512,RUB,2020-10-28,,4.366701331674883e-05,BANK_121,bank,2024-12-31,loro,Bank_121,False,mock_generator,1.0
CORR_ACC_00000872,correspondent_account,30109,7182.9376324906425,CNY,2019-12-09,,0.0007978374248981063,BANK_122,bank,2024-12-31,nostro,Bank_122,False,mock_generator,1.0
CORR_ACC_00000873,correspondent_account,30109,5337.876846723668,USD,2018-03-28,,0.0008888827811612814,BANK_123,bank,2024-12-31,nostro,Bank_123,False,mock_generator,1.0
CORR_ACC_00000874,correspondent_account,30114,-29894.910551804616,EUR,2024-01-28,,0.0009250713369328413,BANK_124,bank,2024-12-31,loro,Bank_124,False,mock_generator,1.0
CORR_ACC_00000875,correspondent_account,30109,3903.3288156684844,EUR,2018-12-25,,0.000558168061109425,BANK_125,bank,2024-12-31,nostro,Bank_125,False,mock_generator,1.0
CORR_ACC_00000876,correspondent_account,30110,56809401.36430674,RUB,2021-07-23,,0.00019743415539726897,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000877,correspondent_account,30110,7150058.257660579,RUB,2017-08-15,,0.0007955987636551992,BANK_127,bank,2024-12-31,nostro,Bank_127,False,mock_generator,1.0
CORR_ACC_00000878,correspondent_account,30102,2610625.975657841,EUR,2021-03-24,,0.0004017675999850293,BANK_128,bank,2024-12-31,nostro,Bank_128,False,mock_generator,1.0
CORR_ACC_00000879,correspondent_account,30109,-171158355.05316016,RUB,2019-02-02,,0.0007289675063828281,BANK_129,bank,2024-12-31,loro,Bank_129,False,mock_generator,1.0
CORR_ACC_00000880,correspondent_account,30102,-5283389.676332509,RUB,2021-09-17,,0.00014552673174219067,BANK_130,bank,2024-12-31,loro,Bank_130,False,mock_generator,1.0
CORR_ACC_00000881,correspondent_account,30102,478743168.8852826,RUB,2021-06-18,,0.0005263366298976105,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000882,correspondent_account,30102,27762017.503617797,RUB,2016-10-12,,0.0007740940966729986,BANK_132,bank,2024-12-31,nostro,Bank_132,False,mock_generator,1.0
CORR_ACC_00000883,correspondent_account,30109,68046013.83032544,RUB,2016-04-22,,0.00011348405910604021,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000884,correspondent_account,30110,76671332.96826819,RUB,2018-10-03,,0.0004313625400349549,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000885,correspondent_account,30110,590217.085446065,RUB,2022-12-14,,0.00024376554505100802,BANK_135,bank,2024-12-31,nostro,Bank_135,False,mock_generator,1.0
CORR_ACC_00000886,correspondent_account,30114,204647.15531885513,CNY,2015-04-09,,0.00016821647745596458,BANK_136,bank,2024-12-31,nostro,Bank_136,False,mock_generator,1.0
CORR_ACC_00000887,correspondent_account,30114,-179047.86875800436,RUB,2020-07-27,,0.0007890816226210158,BANK_137,bank,2024-12-31,loro,Bank_137,False,mock_generator,1.0
CORR_ACC_00000888,correspondent_account,30109,-142494.45960314377,USD,2022-02-07,,0.00047094746460229944,BANK_138,bank,2024-12-31,loro,Bank_138,False,mock_generator,1.0
CORR_ACC_00000889,correspondent_account,30109,-868247.4112044957,USD,2021-08-22,,0.0005161777952957783,BANK_139,bank,2024-12-31,loro,Bank_139,False,mock_generator,1.0
CORR_ACC_00000890,correspondent_account,30109,-4739405.0647996655,RUB,2017-07-28,,1.9057107702383894e-05,BANK_140,bank,2024-12-31,loro,Bank_140,False,mock_generator,1.0
CORR_ACC_00000891,correspondent_account,30110,29580982.819788575,RUB,2016-09-21,,6.964502640326686e-05,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000892,correspondent_account,30102,6583157.422773276,RUB,2024-05-09,,0.00041726630225255817,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000893,correspondent_account,30102,4082.1235733829453,USD,2023-06-23,,0.0009754274330702464,BANK_143,bank,2024-12-31,nostro,Bank_143,False,mock_generator,1.0
CORR_ACC_00000894,correspondent_account,30114,171907620.15098703,RUB,2022-01-08,,0.0006522221031155166,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000895,correspondent_account,30102,816979.4517555005,CNY,2019-11-12,,0.0002556447999656366,BANK_145,bank,2024-12-31,nostro,Bank_145,False,mock_generator,1.0
CORR_ACC_00000896,correspondent_account,30114,-1412180.858227813,EUR,2021-02-15,,0.0003287117705358055,BANK_146,bank,2024-12-31,loro,Bank_146,False,mock_generator,1.0
CORR_ACC_00000897,correspondent_account,30109,-369731.9530674864,USD,2020-12-16,,8.496437048808426e-05,BANK_147,bank,2024-12-31,loro,Bank_147,False,mock_generator,1.0
CORR_ACC_00000898,correspondent_account,30110,5591255.478185868,RUB,2019-07-11,,0.00037767485361060336,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000899,correspondent_account,30102,-52513000.38836402,RUB,2024-05-05,,4.3298665661685506e-05,BANK_149,bank,2024-12-31,loro,Bank_149,False,mock_generator,1.0
CORR_ACC_00000900,correspondent_account,30110,-72973435.51646437,RUB,2020-01-14,,0.000841151126963448,BANK_000,bank,2024-12-31,loro,Bank_000,False,mock_generator,1.0
CORR_ACC_00000901,correspondent_account,30102,-3479058.711743098,RUB,2016-05-09,,0.0006382816063581933,BANK_001,bank,2024-12-31,loro,Bank_001,False,mock_generator,1.0
CORR_ACC_00000902,correspondent_account,30109,367667320.0751951,RUB,2016-06-24,,0.0003817622409665237,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000903,correspondent_account,30114,11732604.804619795,RUB,2018-03-22,,0.0004739378869413446,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000904,correspondent_account,30110,63208.0370281272,USD,2020-01-21,,0.0003883079071437914,BANK_004,bank,2024-12-31,nostro,Bank_004,False,mock_generator,1.0
CORR_ACC_00000905,correspondent_account,30114,970961.0958734772,CNY,2023-06-21,,0.00046728771733633046,BANK_005,bank,2024-12-31,nostro,Bank_005,False,mock_generator,1.0
CORR_ACC_00000906,correspondent_account,30109,57188352.09619266,RUB,2022-12-07,,0.0002971701516983464,BANK_006,bank,2024-12-31,nostro,Bank_006,False,mock_generator,1.0
CORR_ACC_00000907,correspondent_account,30109,48030977.43846666,RUB,2020-05-21,,5.010323932423167e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000908,correspondent_account,30109,24924274.873339202,RUB,2019-12-07,,0.00031431900510983874,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000909,correspondent_account,30110,126807359.41088066,RUB,2017-10-21,,0.0003555038976489238,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000910,correspondent_account,30102,18184.646670967166,USD,2015-12-16,,0.0008425405432838135,BANK_010,bank,2024-12-31,nostro,Bank_010,False,mock_generator,1.0
CORR_ACC_00000911,correspondent_account,30114,2188.6091743259963,USD,2017-09-06,,0.0007116628536737341,BANK_011,bank,2024-12-31,nostro,Bank_011,False,mock_generator,1.0
CORR_ACC_00000912,correspondent_account,30109,13873249.988196583,RUB,2019-05-03,,0.00022658292126302094,BANK_012,bank,2024-12-31,nostro,Bank_012,False,mock_generator,1.0
CORR_ACC_00000913,correspondent_account,30114,91040215.50114861,RUB,2016-10-07,,0.0008678017664327403,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000914,correspondent_account,30114,-2295292.3524579266,RUB,2015-02-25,,0.0006434429342076309,BANK_014,bank,2024-12-31,loro,Bank_014,False,mock_generator,1.0
CORR_ACC_00000915,correspondent_account,30102,-124215.19965785593,USD,2015-10-19,,0.0007014599909366507,BANK_015,bank,2024-12-31,loro,Bank_015,False,mock_generator,1.0
CORR_ACC_00000916,correspondent_account,30102,443546.5781256914,EUR,2023-06-16,,0.0005895555879844233,BANK_016,bank,2024-12-31,nostro,Bank_016,False,mock_generator,1.0
CORR_ACC_00000917,correspondent_account,30109,14594348.798934272,RUB,2020-11-13,,0.0004154693332470574,BANK_017,bank,2024-12-31,nostro,Bank_017,False,mock_generator,1.0
CORR_ACC_00000918,correspondent_account,30102,308238.9600208459,EUR,2023-09-16,,0.0009304587692036425,BANK_018,bank,2024-12-31,nostro,Bank_018,False,mock_generator,1.0
CORR_ACC_00000919,correspondent_account,30109,-12535.998353980678,USD,2021-08-15,,0.0001725726881844032,BANK_019,bank,2024-12-31,loro,Bank_019,False,mock_generator,1.0
CORR_ACC_00000920,correspondent_account,30109,16237027.037562404,RUB,2020-02-16,,0.000346430958342997,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000921,correspondent_account,30109,19163.264423279594,EUR,2020-07-15,,0.0006693621230570322,BANK_021,bank,2024-12-31,nostro,Bank_021,False,mock_generator,1.0
CORR_ACC_00000922,correspondent_account,30110,6526852.62207603,RUB,2019-10-31,,0.00016306044113553508,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000923,correspondent_account,30102,77539776.2678585,RUB,2021-12-05,,0.0002830676737972243,BANK_023,bank,2024-12-31,nostro,Bank_023,False,mock_generator,1.0
CORR_ACC_00000924,correspondent_account,30114,44532.96629183306,EUR,2023-05-12,,0.0007361512834353828,BANK_024,bank,2024-12-31,nostro,Bank_024,False,mock_generator,1.0
CORR_ACC_00000925,correspondent_account,30102,16084702.104854153,RUB,2022-03-24,,0.0008521171354657967,BANK_025,bank,2024-12-31,nostro,Bank_025,False,mock_generator,1.0
CORR_ACC_00000926,correspondent_account,30110,-3527410.93679274,RUB,2019-08-26,,0.00048063836745493115,BANK_026,bank,2024-12-31,loro,Bank_026,False,mock_generator,1.0
CORR_ACC_00000927,correspondent_account,30114,74108400.15427229,RUB,2020-06-30,,0.0006959834773909833,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000928,correspondent_account,30110,58921577.370295,RUB,2020-02-25,,0.000621748392227035,BANK_028,bank,2024-12-31,nostro,Bank_028,False,mock_generator,1.0
CORR_ACC_00000929,correspondent_account,30109,795207.6636240288,USD,2015-02-09,,0.0009061062331786523,BANK_029,bank,2024-12-31,nostro,Bank_029,False,mock_generator,1.0
CORR_ACC_00000930,correspondent_account,30109,55618703.3884968,RUB,2017-09-24,,0.0002896246959221556,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000931,correspondent_account,30102,23804594.31332135,RUB,2019-04-26,,2.109965118575652e-05,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000932,correspondent_account,30114,57729492.94046859,RUB,2020-08-30,,0.00029076564867336254,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000933,correspondent_account,30102,-57894.091236436776,EUR,2016-12-04,,0.000946267577263019,BANK_033,bank,2024-12-31,loro,Bank_033,False,mock_generator,1.0
CORR_ACC_00000934,correspondent_account,30102,-15302326.208970182,RUB,2020-08-14,,0.00033160056371743887,BANK_034,bank,2024-12-31,loro,Bank_034,False,mock_generator,1.0
CORR_ACC_00000935,correspondent_account,30102,300130.488658648,RUB,2015-03-19,,0.0009213055388733231,BANK_035,bank,2024-12-31,nostro,Bank_035,False,mock_generator,1.0
CORR_ACC_00000936,correspondent_account,30109,4522735.560629459,RUB,2023-12-08,,0.0008808364939912047,BANK_036,bank,2024-12-31,nostro,Bank_036,False,mock_generator,1.0
CORR_ACC_00000937,correspondent_account,30102,187095005.9160039,RUB,2023-09-28,,0.0004732993131847338,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000938,correspondent_account,30109,1594291.3391309776,EUR,2021-06-06,,0.0001448304412566205,BANK_038,bank,2024-12-31,nostro,Bank_038,False,mock_generator,1.0
CORR_ACC_00000939,correspondent_account,30109,1160771.196294773,RUB,2016-02-26,,0.0006756209524290129,BANK_039,bank,2024-12-31,nostro,Bank_039,False,mock_generator,1.0
CORR_ACC_00000940,correspondent_account,30114,149189372.45864144,RUB,2019-08-19,,3.844080116911208e-05,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000941,correspondent_account,30102,22219907.18245974,RUB,2022-12-16,,0.00022737183168809884,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000942,correspondent_account,30110,-12724537.50010609,RUB,2023-02-24,,0.0007185399257959185,BANK_042,bank,2024-12-31,loro,Bank_042,False,mock_generator,1.0
CORR_ACC_00000943,correspondent_account,30102,97640563.50561422,RUB,2015-11-01,,0.00016174883716609678,BANK_043,bank,2024-12-31,nostro,Bank_043,False,mock_generator,1.0
CORR_ACC_00000944,correspondent_account,30114,316844238.3043584,RUB,2019-10-02,,0.0007879127453854984,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000945,correspondent_account,30109,-77329.05436810019,EUR,2016-07-20,,0.00011841250440067696,BANK_045,bank,2024-12-31,loro,Bank_045,False,mock_generator,1.0
CORR_ACC_00000946,correspondent_account,30102,-1790630.352928547,RUB,2017-01-11,,0.0007750011834392962,BANK_046,bank,2024-12-31,loro,Bank_046,False,mock_generator,1.0
CORR_ACC_00000947,correspondent_account,30110,761530.1620539334,CNY,2017-05-29,,0.00089506688638968,BANK_047,bank,2024-12-31,nostro,Bank_047,False,mock_generator,1.0
CORR_ACC_00000948,correspondent_account,30109,795983.8592188462,CNY,2017-11-08,,0.00022338090042571068,BANK_048,bank,2024-12-31,nostro,Bank_048,False,mock_generator,1.0
CORR_ACC_00000949,correspondent_account,30110,-592719.6521803834,RUB,2015-12-28,,0.0007149447367466827,BANK_049,bank,2024-12-31,loro,Bank_049,False,mock_generator,1.0
