instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_placement,counterparty_bank,credit_rating,data_source,version
MBK_00005318,interbank_loan,32002,-76089.68788248535,USD,2024-12-26,2025-01-02,0.06419425782847489,BANK_018,bank,2024-12-31,False,Bank_018,AAA,mock_generator,1.0
MBK_00005319,interbank_loan,32002,18355895.318159588,RUB,2024-12-05,2025-01-04,0.1568891682787935,BANK_019,bank,2024-12-31,True,Bank_019,BBB,mock_generator,1.0
MBK_00005320,interbank_loan,32102,8671069.182205576,RUB,2024-12-31,2025-01-07,0.1734037689752486,BANK_020,bank,2024-12-31,True,Bank_020,A,mock_generator,1.0
MBK_00005321,interbank_loan,32101,5000000.0,RUB,2024-12-31,2025-01-01,0.17170356533012932,BANK_021,bank,2024-12-31,True,Bank_021,AA,mock_generator,1.0
MBK_00005322,interbank_loan,32001,10905023.05465981,RUB,2024-12-28,2025-01-04,0.156176025387686,BANK_022,bank,2024-12-31,True,Bank_022,AA,mock_generator,1.0
MBK_00005323,interbank_loan,32001,15775916.840726318,RUB,2024-12-14,2025-06-12,0.15745164254335461,BANK_023,bank,2024-12-31,True,Bank_023,AA,mock_generator,1.0
MBK_00005324,interbank_loan,32102,58823.529411764706,USD,2024-12-26,2025-06-24,0.0593203213926318,BANK_024,bank,2024-12-31,True,Bank_024,BBB,mock_generator,1.0
MBK_00005325,interbank_loan,32002,6054727.972912137,RUB,2024-12-31,2025-01-30,0.16198786233980428,BANK_025,bank,2024-12-31,True,Bank_025,BB,mock_generator,1.0
MBK_00005326,interbank_loan,32101,-261225.07629177909,EUR,2024-12-31,2025-01-01,0.049660627339020554,BANK_026,bank,2024-12-31,False,Bank_026,A,mock_generator,1.0
MBK_00005327,interbank_loan,32001,-58823.529411764706,USD,2024-12-31,2025-01-01,0.051152070097272004,BANK_027,bank,2024-12-31,False,Bank_027,BBB,mock_generator,1.0
MBK_00005328,interbank_loan,32102,-114027.4572061382,USD,2024-12-28,2025-01-11,0.0535386592925729,BANK_028,bank,2024-12-31,False,Bank_028,A,mock_generator,1.0
MBK_00005329,interbank_loan,32002,9351923.387468545,RUB,2024-12-31,2025-01-01,0.15514047465532252,BANK_029,bank,2024-12-31,True,Bank_029,A,mock_generator,1.0
MBK_00005330,interbank_loan,32002,110411895.01893745,RUB,2024-12-28,2025-01-04,0.16494568382581787,BANK_030,bank,2024-12-31,True,Bank_030,BBB,mock_generator,1.0
MBK_00005331,interbank_loan,32101,-5000000.0,RUB,2024-12-31,2025-01-01,0.15936611795474967,BANK_031,bank,2024-12-31,False,Bank_031,A,mock_generator,1.0
MBK_00005332,interbank_loan,32002,5000000.0,RUB,2024-12-06,2025-01-05,0.17367450915351143,BANK_032,bank,2024-12-31,True,Bank_032,BBB,mock_generator,1.0
MBK_00005333,interbank_loan,32002,5000000.0,RUB,2024-12-22,2025-01-21,0.1605474218782501,BANK_033,bank,2024-12-31,True,Bank_033,BBB,mock_generator,1.0
MBK_00005334,interbank_loan,32101,-6438981.457469949,RUB,2024-12-22,2025-01-21,0.15983379217951854,BANK_034,bank,2024-12-31,False,Bank_034,A,mock_generator,1.0
MBK_00005335,interbank_loan,32002,-23610631.475520086,RUB,2024-12-28,2025-06-26,0.1690421812655935,BANK_035,bank,2024-12-31,False,Bank_035,A,mock_generator,1.0
MBK_00005336,interbank_loan,32101,10917126.377905611,RUB,2024-12-18,2025-03-18,0.17109422440916267,BANK_036,bank,2024-12-31,True,Bank_036,BBB,mock_generator,1.0
MBK_00005337,interbank_loan,32101,-9135161.229808265,RUB,2024-12-19,2025-03-19,0.17344821909294533,BANK_037,bank,2024-12-31,False,Bank_037,A,mock_generator,1.0
MBK_00005338,interbank_loan,32002,-141149.8074384179,USD,2024-12-31,2025-01-01,0.06907306176271562,BANK_038,bank,2024-12-31,False,Bank_038,BB,mock_generator,1.0
MBK_00005339,interbank_loan,32101,-98965.31066089595,USD,2024-12-25,2025-01-01,0.06745628531091138,BANK_039,bank,2024-12-31,False,Bank_039,BBB,mock_generator,1.0
MBK_00005340,interbank_loan,32002,-477102.6131683436,EUR,2024-12-02,2025-03-02,0.05065330271046851,BANK_040,bank,2024-12-31,False,Bank_040,BB,mock_generator,1.0
MBK_00005341,interbank_loan,32001,58823.529411764706,USD,2024-12-16,2025-01-15,0.06943640646423559,BANK_041,bank,2024-12-31,True,Bank_041,BBB,mock_generator,1.0
MBK_00005342,interbank_loan,32102,-8679706.820334148,RUB,2024-12-25,2025-01-01,0.16039912160247158,BANK_042,bank,2024-12-31,False,Bank_042,BBB,mock_generator,1.0
MBK_00005343,interbank_loan,32002,-129699.44490601603,EUR,2024-12-13,2025-06-11,0.03815093060472262,BANK_043,bank,2024-12-31,False,Bank_043,BB,mock_generator,1.0
MBK_00005344,interbank_loan,32102,5000000.0,RUB,2024-12-31,2025-01-01,0.15863518156333942,BANK_044,bank,2024-12-31,True,Bank_044,BBB,mock_generator,1.0
MBK_00005345,interbank_loan,32002,175607.50442398863,USD,2024-12-26,2025-01-02,0.05252459216531327,BANK_045,bank,2024-12-31,True,Bank_045,A,mock_generator,1.0
MBK_00005346,interbank_loan,32102,136734692.7600927,RUB,2024-12-10,2025-03-10,0.16189359778462858,BANK_046,bank,2024-12-31,True,Bank_046,AA,mock_generator,1.0
MBK_00005347,interbank_loan,32101,5000000.0,RUB,2024-12-16,2025-12-16,0.1611194681065992,BANK_047,bank,2024-12-31,True,Bank_047,BBB,mock_generator,1.0
MBK_00005348,interbank_loan,32001,-30161956.167892132,RUB,2024-12-09,2025-01-08,0.17317848575840294,BANK_048,bank,2024-12-31,False,Bank_048,A,mock_generator,1.0
MBK_00005349,interbank_loan,32102,-104887.29589000618,EUR,2024-12-21,2025-01-04,0.05031018710344519,BANK_049,bank,2024-12-31,False,Bank_049,AA,mock_generator,1.0
MBK_00005350,interbank_loan,32001,9270823.434003381,RUB,2024-12-31,2025-01-01,0.16249576300812055,BANK_050,bank,2024-12-31,True,Bank_050,AA,mock_generator,1.0
MBK_00005351,interbank_loan,32102,-8493541.181629835,RUB,2024-12-26,2025-01-09,0.17013170780312317,BANK_051,bank,2024-12-31,False,Bank_051,AA,mock_generator,1.0
MBK_00005352,interbank_loan,32102,-24784618.762356866,RUB,2024-12-28,2025-01-04,0.17250357606690903,BANK_052,bank,2024-12-31,False,Bank_052,BBB,mock_generator,1.0
MBK_00005353,interbank_loan,32102,5894084.1400523,RUB,2024-12-09,2025-01-08,0.15657621089467774,BANK_053,bank,2024-12-31,True,Bank_053,AAA,mock_generator,1.0
MBK_00005354,interbank_loan,32101,61623.01873781085,USD,2024-12-19,2025-01-18,0.06832220783828848,BANK_054,bank,2024-12-31,True,Bank_054,A,mock_generator,1.0
MBK_00005355,interbank_loan,32002,20947668.342908055,RUB,2024-12-30,2025-01-06,0.15672458598927683,BANK_055,bank,2024-12-31,True,Bank_055,A,mock_generator,1.0
MBK_00005356,interbank_loan,32002,285843.9270531477,USD,2024-12-26,2025-01-02,0.06068524373236027,BANK_056,bank,2024-12-31,True,Bank_056,AA,mock_generator,1.0
MBK_00005357,interbank_loan,32102,-37487630.55700896,RUB,2024-12-31,2025-01-01,0.16399964384622825,BANK_057,bank,2024-12-31,False,Bank_057,A,mock_generator,1.0
MBK_00005358,interbank_loan,32102,-29506983.698391978,RUB,2024-12-10,2025-01-09,0.1568529974349609,BANK_058,bank,2024-12-31,False,Bank_058,BBB,mock_generator,1.0
MBK_00005359,interbank_loan,32001,-68806075.08079478,RUB,2024-12-28,2025-01-04,0.16715487525906275,BANK_059,bank,2024-12-31,False,Bank_059,BBB,mock_generator,1.0
MBK_00005360,interbank_loan,32101,-8165613.81708567,RUB,2024-12-14,2025-01-13,0.15908162546183302,BANK_060,bank,2024-12-31,False,Bank_060,BBB,mock_generator,1.0
MBK_00005361,interbank_loan,32001,242928.03477880452,EUR,2024-12-19,2025-01-02,0.03679340376671403,BANK_061,bank,2024-12-31,True,Bank_061,A,mock_generator,1.0
MBK_00005362,interbank_loan,32102,12274337.788094241,RUB,2024-12-26,2025-01-09,0.1711516851262978,BANK_062,bank,2024-12-31,True,Bank_062,AA,mock_generator,1.0
MBK_00005363,interbank_loan,32002,-20884175.803697824,RUB,2024-12-28,2025-01-04,0.17030696712484233,BANK_063,bank,2024-12-31,False,Bank_063,A,mock_generator,1.0
MBK_00005364,interbank_loan,32001,-344988368.0147548,RUB,2024-12-08,2025-03-08,0.16178025366753346,BANK_064,bank,2024-12-31,False,Bank_064,AAA,mock_generator,1.0
MBK_00005365,interbank_loan,32102,67717422.37555854,RUB,2024-12-09,2025-03-09,0.16041647363979653,BANK_065,bank,2024-12-31,True,Bank_065,A,mock_generator,1.0
MBK_00005366,interbank_loan,32002,-210983.4989401849,EUR,2024-12-25,2025-01-24,0.037162379870116294,BANK_066,bank,2024-12-31,False,Bank_066,AA,mock_generator,1.0
MBK_00005367,interbank_loan,32102,-213324443.33354774,RUB,2024-12-12,2025-01-11,0.171131336066601,BANK_067,bank,2024-12-31,False,Bank_067,BBB,mock_generator,1.0
MBK_00005368,interbank_loan,32101,430262.19764920295,USD,2024-12-31,2025-01-01,0.055650705832734626,BANK_068,bank,2024-12-31,True,Bank_068,BBB,mock_generator,1.0
MBK_00005369,interbank_loan,32102,337849.7047970573,USD,2024-12-20,2025-06-18,0.062115814904963776,BANK_069,bank,2024-12-31,True,Bank_069,AA,mock_generator,1.0
MBK_00005370,interbank_loan,32001,183484708.16981983,RUB,2024-12-25,2025-03-25,0.16447619349309572,BANK_070,bank,2024-12-31,True,Bank_070,BBB,mock_generator,1.0
MBK_00005371,interbank_loan,32002,-114763623.18224101,RUB,2024-12-13,2025-03-13,0.15554994755828316,BANK_071,bank,2024-12-31,False,Bank_071,A,mock_generator,1.0
MBK_00005372,interbank_loan,32101,18903561.253935784,RUB,2024-12-23,2025-01-22,0.16517628073313065,BANK_072,bank,2024-12-31,True,Bank_072,BBB,mock_generator,1.0
MBK_00005373,interbank_loan,32102,35677744.16697379,RUB,2024-12-16,2025-03-16,0.17004743570883105,BANK_073,bank,2024-12-31,True,Bank_073,BBB,mock_generator,1.0
MBK_00005374,interbank_loan,32002,58823.529411764706,EUR,2024-12-25,2025-12-25,0.03540479259324289,BANK_074,bank,2024-12-31,True,Bank_074,BBB,mock_generator,1.0
MBK_00005375,interbank_loan,32101,-5000000.0,RUB,2024-12-31,2025-01-01,0.1581812454769159,BANK_075,bank,2024-12-31,False,Bank_075,AAA,mock_generator,1.0
MBK_00005376,interbank_loan,32002,-162816.57954313167,USD,2024-12-25,2025-01-01,0.06419230795685187,BANK_076,bank,2024-12-31,False,Bank_076,A,mock_generator,1.0
MBK_00005377,interbank_loan,32001,-38829037.86613917,RUB,2024-12-28,2025-03-28,0.1571673125127656,BANK_077,bank,2024-12-31,False,Bank_077,A,mock_generator,1.0
MBK_00005378,interbank_loan,32002,-21721249.894227955,RUB,2024-12-27,2025-01-03,0.16382943428540936,BANK_078,bank,2024-12-31,False,Bank_078,A,mock_generator,1.0
MBK_00005379,interbank_loan,32101,15137299.951759275,RUB,2024-12-25,2025-06-23,0.1712671246278569,BANK_079,bank,2024-12-31,True,Bank_079,BB,mock_generator,1.0
MBK_00005380,interbank_loan,32102,-292713.7203553601,USD,2024-12-27,2025-01-10,0.06116275029527996,BANK_080,bank,2024-12-31,False,Bank_080,BBB,mock_generator,1.0
MBK_00005381,interbank_loan,32001,-446561.4574012299,USD,2024-12-27,2025-01-03,0.05351963258738234,BANK_081,bank,2024-12-31,False,Bank_081,BBB,mock_generator,1.0
MBK_00005382,interbank_loan,32002,22573889.027935583,RUB,2024-12-18,2025-12-18,0.17204900600290848,BANK_082,bank,2024-12-31,True,Bank_082,A,mock_generator,1.0
MBK_00005383,interbank_loan,32101,-63544059.647931695,RUB,2024-12-02,2025-01-01,0.16221257925907462,BANK_083,bank,2024-12-31,False,Bank_083,BB,mock_generator,1.0
MBK_00005384,interbank_loan,32001,-301441.91290394403,USD,2024-12-25,2025-06-23,0.061749443520495856,BANK_084,bank,2024-12-31,False,Bank_084,AA,mock_generator,1.0
MBK_00005385,interbank_loan,32002,-83704.85336411148,EUR,2024-12-30,2025-01-29,0.04900512400577336,BANK_085,bank,2024-12-31,False,Bank_085,BBB,mock_generator,1.0
MBK_00005386,interbank_loan,32102,58823.529411764706,USD,2024-12-09,2025-01-08,0.06403296996541308,BANK_086,bank,2024-12-31,True,Bank_086,A,mock_generator,1.0
MBK_00005387,interbank_loan,32001,19828674.56835304,RUB,2024-12-02,2025-03-02,0.1640923945470062,BANK_087,bank,2024-12-31,True,Bank_087,AA,mock_generator,1.0
MBK_00005388,interbank_loan,32002,5000000.0,RUB,2024-12-09,2025-01-08,0.1672332757668982,BANK_088,bank,2024-12-31,True,Bank_088,AA,mock_generator,1.0
MBK_00005389,interbank_loan,32001,85277.50741339386,EUR,2024-12-31,2025-01-01,0.040940918181890835,BANK_089,bank,2024-12-31,True,Bank_089,BB,mock_generator,1.0
MBK_00005390,interbank_loan,32001,-53194935.78842132,RUB,2024-12-15,2025-01-14,0.15795167801345952,BANK_090,bank,2024-12-31,False,Bank_090,AA,mock_generator,1.0
MBK_00005391,interbank_loan,32002,-5000000.0,RUB,2024-12-23,2025-01-22,0.17365389027016473,BANK_091,bank,2024-12-31,False,Bank_091,A,mock_generator,1.0
MBK_00005392,interbank_loan,32002,54036316.53621653,RUB,2024-12-31,2025-01-01,0.17093486372903005,BANK_092,bank,2024-12-31,True,Bank_092,A,mock_generator,1.0
MBK_00005393,interbank_loan,32101,43779379.218710385,RUB,2024-12-03,2025-06-01,0.1719851555315186,BANK_093,bank,2024-12-31,True,Bank_093,BBB,mock_generator,1.0
MBK_00005394,interbank_loan,32101,-97141464.39753033,RUB,2024-12-24,2025-01-07,0.17225226084133355,BANK_094,bank,2024-12-31,False,Bank_094,A,mock_generator,1.0
MBK_00005395,interbank_loan,32002,275136309.1259699,RUB,2024-12-05,2025-06-03,0.16060928585835066,BANK_095,bank,2024-12-31,True,Bank_095,A,mock_generator,1.0
MBK_00005396,interbank_loan,32101,-51795056.6881618,RUB,2024-12-31,2025-01-01,0.1597870781438027,BANK_096,bank,2024-12-31,False,Bank_096,BBB,mock_generator,1.0
MBK_00005397,interbank_loan,32001,-10898816.90284814,RUB,2024-12-29,2025-06-27,0.16658502179706164,BANK_097,bank,2024-12-31,False,Bank_097,BBB,mock_generator,1.0
MBK_00005398,interbank_loan,32002,609272.6990471119,USD,2024-12-25,2025-01-08,0.059337826701540065,BANK_098,bank,2024-12-31,True,Bank_098,A,mock_generator,1.0
MBK_00005399,interbank_loan,32101,240615553.2470191,RUB,2024-12-12,2025-12-12,0.16470634028008635,BANK_099,bank,2024-12-31,True,Bank_099,A,mock_generator,1.0
MBK_00005400,interbank_loan,32102,16541175.54749273,RUB,2024-12-31,2025-01-01,0.16099323240301694,BANK_000,bank,2024-12-31,True,Bank_000,BB,mock_generator,1.0
MBK_00005401,interbank_loan,32102,58823.529411764706,USD,2024-12-21,2025-12-21,0.0509364848363837,BANK_001,bank,2024-12-31,True,Bank_001,A,mock_generator,1.0
MBK_00005402,interbank_loan,32001,-5000000.0,RUB,2024-12-25,2025-01-01,0.17013774112292115,BANK_002,bank,2024-12-31,False,Bank_002,A,mock_generator,1.0
MBK_00005403,interbank_loan,32002,-689147.5796121282,EUR,2024-12-28,2025-01-04,0.040227843710920974,BANK_003,bank,2024-12-31,False,Bank_003,BBB,mock_generator,1.0
MBK_00005404,interbank_loan,32001,-5114067.435926022,RUB,2024-12-31,2025-01-01,0.15618293651835616,BANK_004,bank,2024-12-31,False,Bank_004,A,mock_generator,1.0
MBK_00005405,interbank_loan,32001,-13711659.597252438,RUB,2024-12-31,2025-01-01,0.17287073204435469,BANK_005,bank,2024-12-31,False,Bank_005,BB,mock_generator,1.0
MBK_00005406,interbank_loan,32001,1546878.0361714154,USD,2024-12-31,2025-01-01,0.06065062357769755,BANK_006,bank,2024-12-31,True,Bank_006,A,mock_generator,1.0
MBK_00005407,interbank_loan,32002,-5000000.0,RUB,2024-12-18,2025-03-18,0.16925531261294663,BANK_007,bank,2024-12-31,False,Bank_007,AA,mock_generator,1.0
MBK_00005408,interbank_loan,32002,27228029.3366951,RUB,2024-12-31,2025-01-01,0.17051972886162062,BANK_008,bank,2024-12-31,True,Bank_008,A,mock_generator,1.0
MBK_00005409,interbank_loan,32001,-45615648.85536065,RUB,2024-12-02,2025-03-02,0.16528993757503835,BANK_009,bank,2024-12-31,False,Bank_009,A,mock_generator,1.0
MBK_00005410,interbank_loan,32002,37453794.730165645,RUB,2024-12-16,2025-01-15,0.15749950848784816,BANK_010,bank,2024-12-31,True,Bank_010,BB,mock_generator,1.0
MBK_00005411,interbank_loan,32002,-33328980.591099665,RUB,2024-12-25,2025-01-01,0.15609066490403095,BANK_011,bank,2024-12-31,False,Bank_011,A,mock_generator,1.0
MBK_00005412,interbank_loan,32102,5076918.2140651215,RUB,2024-12-31,2025-06-29,0.17052280732846778,BANK_012,bank,2024-12-31,True,Bank_012,AA,mock_generator,1.0
MBK_00005413,interbank_loan,32001,-9270623.328865962,RUB,2024-12-24,2025-01-07,0.1681293720586899,BANK_013,bank,2024-12-31,False,Bank_013,BBB,mock_generator,1.0
MBK_00005414,interbank_loan,32101,-12395829.80563675,RUB,2024-12-17,2025-01-16,0.17330556964831104,BANK_014,bank,2024-12-31,False,Bank_014,AA,mock_generator,1.0
MBK_00005415,interbank_loan,32001,391581.1194408305,USD,2024-12-23,2025-01-06,0.05793707724753704,BANK_015,bank,2024-12-31,True,Bank_015,BBB,mock_generator,1.0
MBK_00005416,interbank_loan,32001,195976.29677903614,USD,2024-12-19,2025-01-18,0.06316890435277943,BANK_016,bank,2024-12-31,True,Bank_016,BBB,mock_generator,1.0
MBK_00005417,interbank_loan,32001,121766698.78915477,RUB,2024-12-23,2025-06-21,0.16423047234550794,BANK_017,bank,2024-12-31,True,Bank_017,BBB,mock_generator,1.0
MBK_00005418,interbank_loan,32102,212298873.5041165,RUB,2024-12-26,2025-01-02,0.17470446769625492,BANK_018,bank,2024-12-31,True,Bank_018,A,mock_generator,1.0
MBK_00005419,interbank_loan,32002,758092.8260285715,EUR,2024-12-31,2025-01-01,0.03791741654669958,BANK_019,bank,2024-12-31,True,Bank_019,A,mock_generator,1.0
MBK_00005420,interbank_loan,32001,-1374352.9988185249,USD,2024-12-31,2025-01-14,0.06054294831867095,BANK_020,bank,2024-12-31,False,Bank_020,A,mock_generator,1.0
MBK_00005421,interbank_loan,32002,19646132.935565554,RUB,2024-12-17,2025-01-16,0.15679435253591154,BANK_021,bank,2024-12-31,True,Bank_021,BB,mock_generator,1.0
MBK_00005422,interbank_loan,32002,47343708.03661226,RUB,2024-12-27,2025-01-03,0.17417135232356198,BANK_022,bank,2024-12-31,True,Bank_022,BB,mock_generator,1.0
MBK_00005423,interbank_loan,32101,-647882.8128082973,EUR,2024-12-27,2025-01-03,0.045069901289142865,BANK_023,bank,2024-12-31,False,Bank_023,BB,mock_generator,1.0
MBK_00005424,interbank_loan,32001,13541171.251443055,RUB,2024-12-22,2025-03-22,0.17425458617768136,BANK_024,bank,2024-12-31,True,Bank_024,BB,mock_generator,1.0
MBK_00005425,interbank_loan,32102,-208382271.50299358,RUB,2024-12-25,2025-01-08,0.15665960091004585,BANK_025,bank,2024-12-31,False,Bank_025,A,mock_generator,1.0
MBK_00005426,interbank_loan,32001,-27215502.817726526,RUB,2024-12-18,2025-01-17,0.15893587930452371,BANK_026,bank,2024-12-31,False,Bank_026,BBB,mock_generator,1.0
MBK_00005427,interbank_loan,32001,-130053926.78553025,RUB,2024-12-26,2025-01-02,0.17248042305521383,BANK_027,bank,2024-12-31,False,Bank_027,AA,mock_generator,1.0
MBK_00005428,interbank_loan,32001,29807576.114139915,RUB,2024-12-05,2025-01-04,0.15874472445365984,BANK_028,bank,2024-12-31,True,Bank_028,BBB,mock_generator,1.0
MBK_00005429,interbank_loan,32001,-19437534.30556558,RUB,2024-12-30,2025-01-29,0.16067892484841914,BANK_029,bank,2024-12-31,False,Bank_029,BBB,mock_generator,1.0
MBK_00005430,interbank_loan,32101,-964333.2612309498,EUR,2024-12-10,2025-01-09,0.04227122110737895,BANK_030,bank,2024-12-31,False,Bank_030,BBB,mock_generator,1.0
MBK_00005431,interbank_loan,32001,100336.80971904303,USD,2024-12-31,2025-01-01,0.0619083949774952,BANK_031,bank,2024-12-31,True,Bank_031,A,mock_generator,1.0
MBK_00005432,interbank_loan,32001,-473928.3382870089,USD,2024-12-30,2025-01-06,0.0651789715423669,BANK_032,bank,2024-12-31,False,Bank_032,AA,mock_generator,1.0
MBK_00005433,interbank_loan,32102,139012045.4012194,RUB,2024-12-17,2025-03-17,0.15689921110929433,BANK_033,bank,2024-12-31,True,Bank_033,AA,mock_generator,1.0
MBK_00005434,interbank_loan,32102,23759030.8130837,RUB,2024-12-21,2025-01-04,0.15789789491553077,BANK_034,bank,2024-12-31,True,Bank_034,A,mock_generator,1.0
MBK_00005435,interbank_loan,32001,23421804.558215864,RUB,2024-12-04,2025-06-02,0.1714057732285243,BANK_035,bank,2024-12-31,True,Bank_035,A,mock_generator,1.0
MBK_00005436,interbank_loan,32002,-27892051.17016776,RUB,2024-12-31,2025-01-01,0.16419833181518811,BANK_036,bank,2024-12-31,False,Bank_036,BBB,mock_generator,1.0
MBK_00005437,interbank_loan,32102,5000000.0,RUB,2024-12-18,2025-03-18,0.15711655559418672,BANK_037,bank,2024-12-31,True,Bank_037,AAA,mock_generator,1.0
MBK_00005438,interbank_loan,32001,5000000.0,RUB,2024-12-26,2025-01-25,0.16114577298278573,BANK_038,bank,2024-12-31,True,Bank_038,AA,mock_generator,1.0
MBK_00005439,interbank_loan,32001,29510960.20458035,RUB,2024-12-30,2025-01-06,0.15976791344961286,BANK_039,bank,2024-12-31,True,Bank_039,BBB,mock_generator,1.0
MBK_00005440,interbank_loan,32002,-90689.25237702558,USD,2024-12-31,2025-01-01,0.056775099246942524,BANK_040,bank,2024-12-31,False,Bank_040,A,mock_generator,1.0
MBK_00005441,interbank_loan,32002,-91741782.13427445,RUB,2024-12-28,2025-01-27,0.1724163163531849,BANK_041,bank,2024-12-31,False,Bank_041,A,mock_generator,1.0
MBK_00005442,interbank_loan,32101,106474011.13629165,RUB,2024-12-26,2025-01-02,0.16781920218023574,BANK_042,bank,2024-12-31,True,Bank_042,A,mock_generator,1.0
MBK_00005443,interbank_loan,32002,5000000.0,RUB,2024-12-25,2025-01-01,0.16850717757354491,BANK_043,bank,2024-12-31,True,Bank_043,AAA,mock_generator,1.0
MBK_00005444,interbank_loan,32001,569029.2315467598,EUR,2024-12-10,2025-01-09,0.04926959246222574,BANK_044,bank,2024-12-31,True,Bank_044,A,mock_generator,1.0
MBK_00005445,interbank_loan,32101,58823.529411764706,EUR,2024-12-27,2025-01-03,0.04403256014130434,BANK_045,bank,2024-12-31,True,Bank_045,BBB,mock_generator,1.0
MBK_00005446,interbank_loan,32002,5000000.0,RUB,2024-12-19,2025-01-02,0.16996713458324686,BANK_046,bank,2024-12-31,True,Bank_046,A,mock_generator,1.0
